transaction_amt,reported_amt,customer_id,invoice_id,transaction_date,currency
1995.9,1996.03,C00082,INV402559,2026-05-29,GBP
1558.32,1558.55,C00174,INV318500,2026-06-20,EUR
1918.0,1918.25,C00383,INV361977,2026-05-28,GBP
993.64,993.91,C00053,INV455210,2026-02-08,GBP
1474.41,1474.26,C00166,INV384639,2026-06-10,EUR
325.07,324.91,C00212,INV922914,2026-05-28,USD
937.85,938.02,C00213,INV200853,2026-06-05,USD
591.52,564.8,C00356,INV584342,2026-06-17,EUR
1189.94,1189.72,C00275,INV743348,2026-01-25,GBP
2155.37,2155.54,C00061,INV238217,2026-03-12,EUR
178511.63,178511.56,C00095,INV439020,2026-04-24,INR
450.16,499.16,C00177,INV887116,2026-06-29,GBP
1146.99,1299.43,C00203,INV960523,2026-01-03,EUR
124337.41,124337.24,C00046,INV750559,2026-03-16,INR
2393.36,2257.11,C00017,INV209973,2026-02-26,USD
276.76,276.86,C00390,INV890993,2026-05-30,USD
283.83,283.69,C00352,INV386923,2026-05-04,EUR
1533.2,1443.02,C00223,INV617602,2026-01-16,USD
2255.48,2255.71,C00160,INV788030,2026-01-07,USD
2498.19,2448.58,C00207,INV670730,2026-04-17,USD
182.22,175.85,C00155,INV680404,2026-03-08,GBP
1004.82,1004.57,C00106,INV669948,2026-05-05,USD
1974.11,1974.41,C00105,INV241800,2026-05-07,USD
119660.8,119660.57,C00343,INV104517,2026-03-19,INR
18139.51,18139.34,C00324,INV413601,2026-05-17,INR
110909.35,110909.52,C00262,INV486402,2026-04-22,INR
810.03,810.33,C00327,INV623571,2026-01-21,USD
674.83,555.99,C00329,INV259123,2026-02-13,EUR
65268.95,62012.04,C00339,INV294559,2026-06-02,INR
1611.85,1611.9,C00002,INV245679,2026-03-21,USD
856.47,856.74,C00267,INV651248,2026-06-02,GBP
336.44,336.7,C00016,INV487180,2026-02-26,USD
701.0,701.13,C00188,INV481746,2026-04-13,EUR
1461.76,1461.46,C00200,INV523842,2026-04-27,EUR
2158.83,2337.51,C00043,INV408344,2026-01-06,USD
1708.37,1895.52,C00021,INV925704,2026-02-16,GBP
2471.63,2421.98,C00345,INV385153,2026-05-19,USD
362.09,327.92,C00338,INV269174,2026-02-01,GBP
702.95,702.98,C00184,INV735432,2026-02-09,EUR
2233.57,2233.77,C00117,INV491145,2026-04-26,USD
2045.89,2046.14,C00164,INV917646,2026-03-22,EUR
90640.64,90640.7,C00149,INV223375,2026-01-02,INR
106.62,75.9,C00015,INV233825,2026-04-29,EUR
1664.75,1665.01,C00040,INV743054,2026-03-04,GBP
1554.84,1554.65,C00241,INV682662,2026-03-09,GBP
803.47,803.18,C00012,INV504253,2026-06-14,EUR
149183.79,149184.03,C00286,INV713608,2026-02-28,INR
88.03,88.3,C00123,INV961949,2026-04-24,GBP
1171.25,1171.39,C00304,INV699958,2026-05-07,GBP
95968.83,95968.79,C00291,INV768606,2026-04-18,INR
1020.19,1020.16,C00373,INV150825,2026-04-07,USD
428.24,428.12,C00205,INV433811,2026-01-12,USD
612.28,612.35,C00072,INV475090,2026-05-22,USD
164144.64,164144.87,C00152,INV382437,2026-06-13,INR
571.09,571.25,C00346,INV293132,2026-01-03,GBP
384.97,385.03,C00233,INV843899,2026-03-12,USD
1953.46,1953.5,C00162,INV580809,2026-03-25,GBP
478.19,477.98,C00084,INV391032,2026-04-07,USD
717.2,717.22,C00184,INV290089,2026-03-28,GBP
2286.19,2286.26,C00144,INV121239,2026-02-27,USD
150113.55,144963.78,C00081,INV204027,2026-01-24,INR
840.2,840.4,C00351,INV352432,2026-01-31,GBP
140.33,140.33,C00065,INV959210,2026-04-12,EUR
1429.71,1429.8,C00004,INV293930,2026-03-19,GBP
1291.55,1291.36,C00317,INV336656,2026-02-24,GBP
754.64,754.76,C00221,INV204280,2026-05-29,GBP
1241.91,1241.75,C00182,INV728833,2026-01-17,GBP
538.04,538.02,C00373,INV942846,2026-03-15,GBP
991.96,1058.14,C00146,INV447600,2026-05-17,USD
1172.29,1172.2,C00042,INV802629,2026-02-20,USD
33021.17,33926.46,C00332,INV896567,2026-06-18,INR
224.9,224.93,C00370,INV755305,2026-04-15,USD
2078.69,2140.92,C00198,INV759763,2026-04-24,USD
1424.17,1424.0,C00037,INV244765,2026-05-30,EUR
2126.84,2126.69,C00043,INV399962,2026-05-08,USD
2003.75,2003.57,C00292,INV888887,2026-03-28,EUR
112206.02,105640.17,C00177,INV728556,2026-03-08,INR
104771.82,104771.72,C00338,INV680642,2026-01-27,INR
655.3,655.1,C00022,INV198825,2026-02-23,EUR
157513.3,157513.48,C00150,INV292926,2026-04-20,INR
539.89,539.81,C00144,INV431268,2026-05-05,EUR
590.76,590.72,C00385,INV504648,2026-04-11,GBP
104.23,95.91,C00296,INV401967,2026-02-12,GBP
148224.1,145446.3,C00168,INV501685,2026-05-26,INR
